apno,aptype,issued,value
ELEC17-9433879,ELECTRICAL,2017-06-27T00:00:00.000,1500
ELEC16-9424271,ELECTRICAL,2016-11-15T00:00:00.000,1
ELEC17-9435775,ELECTRICAL,2017-08-16T00:00:00.000,300
ELEC16-9421074,ELECTRICAL,2016-08-25T00:00:00.000,1800
ELEC16-9422860,ELECTRICAL,2016-10-09T00:00:00.000,1500
ELEC16-9423679,ELECTRICAL,2016-11-01T00:00:00.000,1
ELEC16-9418315,ELECTRICAL,2016-06-09T00:00:00.000,2000
ELEC16-9415590,ELECTRICAL,2016-04-05T00:00:00.000,1
ELEC18-9450449,ELECTRICAL,2018-05-04T00:00:00.000,1
ELEC17-9433399,ELECTRICAL,2017-06-14T00:00:00.000,2000
ELEC17-9426559,ELECTRICAL,2017-01-31T00:00:00.000,1500
ELEC16-9422874,ELECTRICAL,2016-10-11T00:00:00.000,50
ELEC18-9447664,ELECTRICAL,2018-03-05T00:00:00.000,25000
ELEC18-9449548,ELECTRICAL,2018-04-13T00:00:00.000,1755
ELEC17-9432635,ELECTRICAL,2017-05-23T00:00:00.000,5000
ELEC17-9434549,ELECTRICAL,2017-07-13T00:00:00.000,11200
ELEC17-9437801,ELECTRICAL,2017-09-06T00:00:00.000,1500
ELEC17-9429911,ELECTRICAL,2017-04-07T00:00:00.000,1500
ELEC18-9450261,ELECTRICAL,2018-04-30T00:00:00.000,1900
ELEC17-9426418,ELECTRICAL,2017-01-25T00:00:00.000,2000
ELEC16-9420906,ELECTRICAL,2016-08-21T00:00:00.000,3800
ELEC17-9441647,ELECTRICAL,2017-10-20T00:00:00.000,1
ELEC16-9423820,ELECTRICAL,2016-11-03T00:00:00.000,1
232224,ELECTRICAL,2016-03-29T00:00:00.000,1000
ELEC17-9442209,ELECTRICAL,2017-11-02T00:00:00.000,2500
234208,ELECTRICAL,2016-03-30T00:00:00.000,1500
ELEC17-9438910,ELECTRICAL,2017-10-02T00:00:00.000,1100
ELEC16-9423925,ELECTRICAL,2016-11-04T00:00:00.000,500
ELEC17-9441477,ELECTRICAL,2017-10-17T00:00:00.000,750
ELEC17-9426663,ELECTRICAL,2017-02-02T00:00:00.000,200
ELEC16-9417488,ELECTRICAL,2016-05-17T00:00:00.000,1000
ELEC17-9441214,ELECTRICAL,2017-10-11T00:00:00.000,1
ELEC17-9437685,ELECTRICAL,2017-09-01T00:00:00.000,225
ELEC16-9425620,ELECTRICAL,2016-12-23T00:00:00.000,26700
ELEC17-9442784,ELECTRICAL,2017-11-17T00:00:00.000,300
ELEC16-9416812,ELECTRICAL,2016-05-02T00:00:00.000,1500
ELEC17-9444707,ELECTRICAL,2017-12-14T00:00:00.000,1200
ELEC16-9421476,ELECTRICAL,2016-09-08T00:00:00.000,1
ELEC17-9431549,ELECTRICAL,2017-04-26T00:00:00.000,3000
ELEC16-9416170,ELECTRICAL,2016-04-14T00:00:00.000,2850
ELEC18-9447230,ELECTRICAL,2018-02-08T00:00:00.000,250
ELEC16-9418345,ELECTRICAL,2016-06-10T00:00:00.000,225
ELEC17-9428168,ELECTRICAL,2017-03-20T00:00:00.000,500
ELEC17-9433720,ELECTRICAL,2017-06-21T00:00:00.000,1500
ELEC18-9450182,ELECTRICAL,2018-04-27T00:00:00.000,1000
ELEC16-9418244,ELECTRICAL,2016-06-08T00:00:00.000,1
ELEC16-9417952,ELECTRICAL,2016-05-31T00:00:00.000,2600
ELEC17-9428371,ELECTRICAL,2017-03-27T00:00:00.000,3000
ELEC17-9427128,ELECTRICAL,2017-02-16T00:00:00.000,1
ELEC18-9448091,ELECTRICAL,2018-03-06T00:00:00.000,1250
ELEC17-9445064,ELECTRICAL,2017-12-28T00:00:00.000,600
ELEC16-9417110,ELECTRICAL,2016-05-09T00:00:00.000,11184
ELEC17-9442370,ELECTRICAL,2017-11-21T00:00:00.000,225
ELEC17-9442967,ELECTRICAL,2017-11-22T00:00:00.000,2160
ELEC16-9416184,ELECTRICAL,2016-04-14T00:00:00.000,1000
ELEC16-9420307,ELECTRICAL,2016-08-05T00:00:00.000,1
ELEC18-9450105,ELECTRICAL,2018-04-26T00:00:00.000,30000
ELEC18-9450717,ELECTRICAL,2018-05-15T00:00:00.000,1
ELEC17-9432030,ELECTRICAL,2017-05-09T00:00:00.000,1000
ELEC18-9450490,ELECTRICAL,2018-05-04T00:00:00.000,1500
ELEC16-9415916,ELECTRICAL,2016-04-08T00:00:00.000,1
ELEC17-9426294,ELECTRICAL,2017-01-20T00:00:00.000,4200
ELEC17-9438359,ELECTRICAL,2017-09-20T00:00:00.000,1
ELEC17-9435076,ELECTRICAL,2017-07-26T00:00:00.000,1500
ELEC16-9423968,ELECTRICAL,2016-11-07T00:00:00.000,1400
ELEC18-9450020,ELECTRICAL,2018-04-25T00:00:00.000,1300
ELEC16-9419096,ELECTRICAL,2016-07-01T00:00:00.000,5000
ELEC18-9446545,ELECTRICAL,2018-01-18T00:00:00.000,200
ELEC16-9415717,ELECTRICAL,2016-04-04T00:00:00.000,1000
ELEC17-9440027,ELECTRICAL,2017-10-04T00:00:00.000,2000
ELEC17-9434954,ELECTRICAL,2017-07-24T00:00:00.000,1000
ELEC17-9438620,ELECTRICAL,2017-09-25T00:00:00.000,2000
ELEC18-9448780,ELECTRICAL,2018-03-23T00:00:00.000,2450
ELEC17-9433279,ELECTRICAL,2017-06-12T00:00:00.000,1
ELEC16-9419461,ELECTRICAL,2016-07-13T00:00:00.000,3500
ELEC17-9437120,ELECTRICAL,2017-09-01T00:00:00.000,225
ELEC16-9416995,ELECTRICAL,2016-05-05T00:00:00.000,1000
ELEC18-9448715,ELECTRICAL,2018-03-22T00:00:00.000,2050
ELEC17-9426083,ELECTRICAL,2017-01-12T00:00:00.000,1100
ELEC17-9435467,ELECTRICAL,2017-08-07T00:00:00.000,1000
ELEC17-9442904,ELECTRICAL,2017-11-21T00:00:00.000,250
ELEC16-9425132,ELECTRICAL,2016-12-08T00:00:00.000,1000
ELEC16-9422763,ELECTRICAL,2016-10-07T00:00:00.000,2000
ELEC16-9421611,ELECTRICAL,2016-09-09T00:00:00.000,3000
ELEC16-9424649,ELECTRICAL,2016-11-23T00:00:00.000,1000
ELEC17-9426768,ELECTRICAL,2017-02-07T00:00:00.000,350
ELEC17-9444993,ELECTRICAL,2017-12-26T00:00:00.000,200
ELEC18-9450074,ELECTRICAL,2018-05-01T00:00:00.000,300
ELEC17-9443037,ELECTRICAL,2017-11-28T00:00:00.000,1
ELEC18-9448119,ELECTRICAL,2018-03-07T00:00:00.000,1
ELEC18-9449493,ELECTRICAL,2018-04-11T00:00:00.000,4000
ELEC16-9419805,ELECTRICAL,2016-07-31T00:00:00.000,5000
ELEC16-9418285,ELECTRICAL,2016-06-09T00:00:00.000,24000
ELEC18-9448689,ELECTRICAL,2018-03-21T00:00:00.000,200
ELEC17-9427547,ELECTRICAL,2017-02-28T00:00:00.000,200
ELEC17-9435194,ELECTRICAL,2017-07-31T00:00:00.000,225
ELEC17-9427127,ELECTRICAL,2017-02-16T00:00:00.000,1
ELEC18-9450303,ELECTRICAL,2018-05-01T00:00:00.000,16358
ELEC18-9448815,ELECTRICAL,2018-03-23T00:00:00.000,2000
ELEC16-9418165,ELECTRICAL,2016-06-06T00:00:00.000,4800
ELEC17-9426237,ELECTRICAL,2017-01-19T00:00:00.000,1
ELEC17-9432947,ELECTRICAL,2017-06-01T00:00:00.000,1900
ELEC17-9433652,ELECTRICAL,2017-06-20T00:00:00.000,10000
ELEC17-9434498,ELECTRICAL,2017-07-13T00:00:00.000,1875
ELEC16-9417092,ELECTRICAL,2016-05-23T00:00:00.000,300
ELEC17-9444406,ELECTRICAL,2017-12-05T00:00:00.000,1
ELEC17-9434576,ELECTRICAL,2017-07-14T00:00:00.000,2400
ELEC16-9419730,ELECTRICAL,2016-07-20T00:00:00.000,1000
ELEC18-9446764,ELECTRICAL,2018-01-26T00:00:00.000,200
ELEC16-9424600,ELECTRICAL,2016-11-21T00:00:00.000,125
ELEC17-9429738,ELECTRICAL,2017-04-05T00:00:00.000,6925
ELEC18-9447308,ELECTRICAL,2018-02-12T00:00:00.000,1
ELEC17-9427347,ELECTRICAL,2017-02-23T00:00:00.000,2500
ELEC16-9421546,ELECTRICAL,2016-09-08T00:00:00.000,2000
ELEC18-9449211,ELECTRICAL,2018-04-04T00:00:00.000,5000
ELEC17-9427336,ELECTRICAL,2017-02-22T00:00:00.000,500
ELEC17-9443172,ELECTRICAL,2017-11-29T00:00:00.000,4869
ELEC18-9448967,ELECTRICAL,2018-03-28T00:00:00.000,1
ELEC16-9420363,ELECTRICAL,2016-08-08T00:00:00.000,330
ELEC16-9421537,ELECTRICAL,2016-09-08T00:00:00.000,700
ELEC16-9416454,ELECTRICAL,2016-04-20T00:00:00.000,2500
ELEC16-9418914,ELECTRICAL,2016-06-28T00:00:00.000,1
ELEC16-9425724,ELECTRICAL,2016-12-29T00:00:00.000,300
ELEC18-9449450,ELECTRICAL,2018-04-10T00:00:00.000,1100
ELEC16-9420888,ELECTRICAL,2016-08-19T00:00:00.000,2400
ELEC16-9425279,ELECTRICAL,2016-12-13T00:00:00.000,1000
ELEC16-9416269,ELECTRICAL,2016-04-18T00:00:00.000,60000
ELEC18-9447272,ELECTRICAL,2018-02-09T00:00:00.000,5500
ELEC16-9418982,ELECTRICAL,2016-06-28T00:00:00.000,1500
ELEC17-9445097,ELECTRICAL,2017-12-29T00:00:00.000,1
ELEC16-9420453,ELECTRICAL,2016-08-10T00:00:00.000,1
ELEC16-9418559,ELECTRICAL,2016-06-17T00:00:00.000,3000
ELEC16-9425756,ELECTRICAL,2016-12-30T00:00:00.000,1350
ELEC18-9448499,ELECTRICAL,2018-03-16T00:00:00.000,1
ELEC16-9424895,ELECTRICAL,2016-12-02T00:00:00.000,1000
ELEC17-9434613,ELECTRICAL,2017-07-17T00:00:00.000,250
ELEC16-9422341,ELECTRICAL,2016-09-28T00:00:00.000,2000
ELEC16-9418141,ELECTRICAL,2016-06-06T00:00:00.000,900
ELEC16-9416253,ELECTRICAL,2016-04-16T00:00:00.000,2500
ELEC18-9447059,ELECTRICAL,2018-02-02T00:00:00.000,1000
ELEC16-9421333,ELECTRICAL,2016-09-01T00:00:00.000,600
ELEC17-9429604,ELECTRICAL,2017-03-31T00:00:00.000,1
ELEC16-9424762,ELECTRICAL,2016-11-29T00:00:00.000,1100
ELEC17-9432196,ELECTRICAL,2017-05-11T00:00:00.000,2000
ELEC16-9425136,ELECTRICAL,2016-12-08T00:00:00.000,2500
ELEC17-9426232,ELECTRICAL,2017-01-19T00:00:00.000,3500
ELEC16-9424448,ELECTRICAL,2016-11-17T00:00:00.000,1500
ELEC17-9425940,ELECTRICAL,2017-01-09T00:00:00.000,2000
ELEC17-9442400,ELECTRICAL,2017-11-21T00:00:00.000,1
ELEC17-9442009,ELECTRICAL,2017-10-30T00:00:00.000,1
ELEC16-9419905,ELECTRICAL,2016-07-26T00:00:00.000,200
ELEC16-9419014,ELECTRICAL,2016-06-29T00:00:00.000,200
ELEC16-9423112,ELECTRICAL,2016-10-17T00:00:00.000,1100
ELEC17-9433020,ELECTRICAL,2017-06-05T00:00:00.000,500
ELEC17-9430223,ELECTRICAL,2017-04-18T00:00:00.000,1
ELEC17-9431902,ELECTRICAL,2017-06-01T00:00:00.000,400
ELEC16-9417285,ELECTRICAL,2016-05-18T00:00:00.000,500
ELEC16-9424256,ELECTRICAL,2016-11-15T00:00:00.000,300
ELEC17-9441669,ELECTRICAL,2017-10-20T00:00:00.000,100
ELEC17-9440146,ELECTRICAL,2017-10-06T00:00:00.000,3000
ELEC17-9432382,ELECTRICAL,2017-05-23T00:00:00.000,1
ELEC16-9419003,ELECTRICAL,2016-06-28T00:00:00.000,1100
ELEC18-9450017,ELECTRICAL,2018-04-25T00:00:00.000,4500
ELEC16-9423521,ELECTRICAL,2016-10-26T00:00:00.000,3533
ELEC17-9432850,ELECTRICAL,2017-05-31T00:00:00.000,2000
ELEC18-9449575,ELECTRICAL,2018-04-13T00:00:00.000,3000
ELEC17-9434429,ELECTRICAL,2017-07-11T00:00:00.000,3000
ELEC17-9431999,ELECTRICAL,2017-05-05T00:00:00.000,200
ELEC17-9429868,ELECTRICAL,2017-04-07T00:00:00.000,600
ELEC16-9422291,ELECTRICAL,2016-09-27T00:00:00.000,1800
ELEC17-9444619,ELECTRICAL,2017-12-12T00:00:00.000,1100
ELEC17-9442604,ELECTRICAL,2017-11-14T00:00:00.000,3500
ELEC16-9424936,ELECTRICAL,2016-12-03T00:00:00.000,15000
ELEC18-9448970,ELECTRICAL,2018-03-28T00:00:00.000,1
ELEC16-9423764,ELECTRICAL,2016-11-02T00:00:00.000,1000
ELEC17-9438262,ELECTRICAL,2017-09-18T00:00:00.000,200
ELEC16-9419270,ELECTRICAL,2016-07-13T00:00:00.000,600
ELEC17-9430331,ELECTRICAL,2017-04-21T00:00:00.000,300
ELEC17-9433625,ELECTRICAL,2017-06-20T00:00:00.000,500
ELEC17-9437708,ELECTRICAL,2017-09-04T00:00:00.000,100
ELEC17-9433046,ELECTRICAL,2017-06-06T00:00:00.000,6000
ELEC16-9422562,ELECTRICAL,2016-10-04T00:00:00.000,800
ELEC18-9450744,ELECTRICAL,2018-05-11T00:00:00.000,1
ELEC17-9427356,ELECTRICAL,2017-02-28T00:00:00.000,300
ELEC16-9418672,ELECTRICAL,2016-06-21T00:00:00.000,900
ELEC17-9431541,ELECTRICAL,2017-04-25T00:00:00.000,2000
ELEC17-9427038,ELECTRICAL,2017-02-14T00:00:00.000,125
ELEC17-9433804,ELECTRICAL,2017-06-26T00:00:00.000,1000
ELEC17-9444794,ELECTRICAL,2017-12-19T00:00:00.000,1500
ELEC16-9422802,ELECTRICAL,2016-10-06T00:00:00.000,1000
ELEC16-9424077,ELECTRICAL,2016-11-09T00:00:00.000,300
ELEC17-9444948,ELECTRICAL,2017-12-21T00:00:00.000,1500
ELEC16-9419754,ELECTRICAL,2016-07-28T00:00:00.000,1000
ELEC16-9425730,ELECTRICAL,2016-12-29T00:00:00.000,1500
ELEC16-9420132,ELECTRICAL,2016-08-01T00:00:00.000,1500
ELEC16-9416844,ELECTRICAL,2016-05-04T00:00:00.000,2900
234028,ELECTRICAL,2016-03-30T00:00:00.000,1200
ELEC16-9420966,ELECTRICAL,2016-08-23T00:00:00.000,1500
ELEC16-9425463,ELECTRICAL,2016-12-19T00:00:00.000,1900
ELEC17-9433939,ELECTRICAL,2017-06-28T00:00:00.000,1
ELEC17-9426015,ELECTRICAL,2017-01-10T00:00:00.000,350
ELEC17-9442894,ELECTRICAL,2018-01-31T00:00:00.000,1200
ELEC18-9447140,ELECTRICAL,2018-02-07T00:00:00.000,4000
ELEC17-9426669,ELECTRICAL,2017-02-02T00:00:00.000,900
ELEC16-9416445,ELECTRICAL,2016-04-20T00:00:00.000,10650
ELEC17-9427286,ELECTRICAL,2017-02-22T00:00:00.000,7800
ELEC16-9416192,ELECTRICAL,2016-04-14T00:00:00.000,225
ELEC18-9449451,ELECTRICAL,2018-04-10T00:00:00.000,2200
ELEC17-9428016,ELECTRICAL,2017-03-15T00:00:00.000,3000
ELEC17-9438085,ELECTRICAL,2017-09-12T00:00:00.000,6000
ELEC16-9421603,ELECTRICAL,2016-09-09T00:00:00.000,3000
ELEC18-9446626,ELECTRICAL,2018-01-29T00:00:00.000,14000
ELEC17-9442497,ELECTRICAL,2017-11-10T00:00:00.000,12000
ELEC17-9428420,ELECTRICAL,2017-03-27T00:00:00.000,1900
ELEC17-9431632,ELECTRICAL,2017-04-28T00:00:00.000,1000
ELEC17-9433414,ELECTRICAL,2017-06-14T00:00:00.000,3500
ELEC17-9438395,ELECTRICAL,2017-09-20T00:00:00.000,800
ELEC17-9426180,ELECTRICAL,2017-01-17T00:00:00.000,1500
ELEC17-9432734,ELECTRICAL,2017-05-30T00:00:00.000,2000
ELEC17-9428225,ELECTRICAL,2017-03-21T00:00:00.000,900
ELEC17-9442038,ELECTRICAL,2017-10-30T00:00:00.000,1000
ELEC18-9450205,ELECTRICAL,2018-05-03T00:00:00.000,1200
ELEC17-9426635,ELECTRICAL,2017-02-01T00:00:00.000,1
ELEC17-9432208,ELECTRICAL,2017-05-11T00:00:00.000,900
ELEC16-9420542,ELECTRICAL,2016-08-12T00:00:00.000,1700
ELEC16-9416125,ELECTRICAL,2016-04-13T00:00:00.000,1
ELEC16-9418875,ELECTRICAL,2016-06-24T00:00:00.000,2000
233730,ELECTRICAL,2016-04-15T00:00:00.000,300
ELEC17-9445067,ELECTRICAL,2017-12-28T00:00:00.000,600
ELEC17-9433560,ELECTRICAL,2017-06-19T00:00:00.000,5000
ELEC16-9423287,ELECTRICAL,2016-10-19T00:00:00.000,1000
ELEC17-9428001,ELECTRICAL,2017-03-15T00:00:00.000,1500
ELEC16-9418643,ELECTRICAL,2016-06-20T00:00:00.000,1800
ELEC16-9419436,ELECTRICAL,2016-07-12T00:00:00.000,1
ELEC17-9438459,ELECTRICAL,2017-09-21T00:00:00.000,1000
ELEC17-9435809,ELECTRICAL,2017-08-11T00:00:00.000,200
ELEC17-9427628,ELECTRICAL,2017-03-02T00:00:00.000,1000
ELEC17-9438280,ELECTRICAL,2017-09-18T00:00:00.000,4125
ELEC18-9447790,ELECTRICAL,2018-02-26T00:00:00.000,1800
ELEC18-9446780,ELECTRICAL,2018-01-26T00:00:00.000,240
ELEC17-9442538,ELECTRICAL,2017-11-13T00:00:00.000,2400
ELEC16-9423439,ELECTRICAL,2016-10-25T00:00:00.000,1
ELEC16-9423976,ELECTRICAL,2016-11-07T00:00:00.000,2400
ELEC16-9417018,ELECTRICAL,2016-05-05T00:00:00.000,1
ELEC17-9435287,ELECTRICAL,2017-08-01T00:00:00.000,1
222782,ELECTRICAL,2016-03-28T00:00:00.000,0
ELEC17-9435837,ELECTRICAL,2017-08-14T00:00:00.000,2500
ELEC16-9422594,ELECTRICAL,2016-10-05T00:00:00.000,1
ELEC17-9442356,ELECTRICAL,2017-11-07T00:00:00.000,1000
ELEC16-9417782,ELECTRICAL,2016-05-25T00:00:00.000,1500
ELEC17-9434615,ELECTRICAL,2017-07-17T00:00:00.000,500
ELEC16-9419059,ELECTRICAL,2016-06-30T00:00:00.000,1500
ELEC16-9420935,ELECTRICAL,2016-08-22T00:00:00.000,1000
ELEC18-9449391,ELECTRICAL,2018-04-10T00:00:00.000,2000
ELEC18-9447929,ELECTRICAL,2018-03-01T00:00:00.000,1000
ELEC18-9449532,ELECTRICAL,2018-04-12T00:00:00.000,200
ELEC18-9450671,ELECTRICAL,2018-05-10T00:00:00.000,1100
ELEC16-9420160,ELECTRICAL,2016-08-02T00:00:00.000,2000
ELEC17-9437783,ELECTRICAL,2017-09-06T00:00:00.000,1000
ELEC17-9434894,ELECTRICAL,2017-07-24T00:00:00.000,500
ELEC17-9437183,ELECTRICAL,2017-08-22T00:00:00.000,2500
ELEC16-9425539,ELECTRICAL,2016-12-22T00:00:00.000,1
ELEC16-9423011,ELECTRICAL,2016-10-13T00:00:00.000,500
ELEC18-9447800,ELECTRICAL,2018-02-27T00:00:00.000,2000
ELEC18-9448867,ELECTRICAL,2018-03-26T00:00:00.000,300
ELEC17-9433773,ELECTRICAL,2017-06-23T00:00:00.000,1100
ELEC17-9432849,ELECTRICAL,2017-05-31T00:00:00.000,200
ELEC16-9415585,ELECTRICAL,2016-03-30T00:00:00.000,32200
ELEC16-9418134,ELECTRICAL,2016-06-06T00:00:00.000,200
ELEC17-9439005,ELECTRICAL,2017-10-04T00:00:00.000,225
ELEC17-9438870,ELECTRICAL,2017-10-02T00:00:00.000,2000
ELEC17-9435674,ELECTRICAL,2017-08-09T00:00:00.000,1
229333,ELECTRICAL,2016-06-15T00:00:00.000,1500
ELEC18-9446146,ELECTRICAL,2018-01-02T00:00:00.000,8000
ELEC17-9434499,ELECTRICAL,2017-07-13T00:00:00.000,300
ELEC17-9431439,ELECTRICAL,2017-04-24T00:00:00.000,1000
ELEC17-9432717,ELECTRICAL,2017-05-26T00:00:00.000,300
ELEC17-9433466,ELECTRICAL,2017-06-15T00:00:00.000,2000
ELEC16-9418346,ELECTRICAL,2016-06-10T00:00:00.000,225
ELEC17-9441601,ELECTRICAL,2017-10-19T00:00:00.000,2000
ELEC18-9448517,ELECTRICAL,2018-03-16T00:00:00.000,300
ELEC18-9449241,ELECTRICAL,2018-04-05T00:00:00.000,1650
ELEC17-9429918,ELECTRICAL,2017-04-10T00:00:00.000,200
ELEC16-9425173,ELECTRICAL,2016-12-09T00:00:00.000,1500
ELEC17-9444741,ELECTRICAL,2017-12-15T00:00:00.000,750
ELEC18-9450491,ELECTRICAL,2018-05-04T00:00:00.000,1500
ELEC16-9420259,ELECTRICAL,2016-08-04T00:00:00.000,300
ELEC16-9419919,ELECTRICAL,2016-07-26T00:00:00.000,1800
ELEC16-9424916,ELECTRICAL,2016-12-05T00:00:00.000,375
ELEC16-9416086,ELECTRICAL,2016-04-12T00:00:00.000,2000
ELEC16-9416339,ELECTRICAL,2016-04-18T00:00:00.000,3000
ELEC17-9435941,ELECTRICAL,2017-08-16T00:00:00.000,14000
ELEC16-9422103,ELECTRICAL,2016-09-22T00:00:00.000,2500
ELEC16-9418271,ELECTRICAL,2016-06-08T00:00:00.000,1400
ELEC17-9429637,ELECTRICAL,2017-04-03T00:00:00.000,500
ELEC17-9442006,ELECTRICAL,2017-10-30T00:00:00.000,1
232331,ELECTRICAL,2016-04-27T00:00:00.000,2185
ELEC16-9422315,ELECTRICAL,2016-09-27T00:00:00.000,250
ELEC16-9416180,ELECTRICAL,2016-04-14T00:00:00.000,37337
ELEC16-9425655,ELECTRICAL,2016-12-27T00:00:00.000,700
ELEC16-9423187,ELECTRICAL,2016-10-18T00:00:00.000,200
ELEC16-9423378,ELECTRICAL,2016-11-01T00:00:00.000,10000
ELEC18-9448764,ELECTRICAL,2018-03-24T00:00:00.000,1
ELEC17-9426326,ELECTRICAL,2017-01-22T00:00:00.000,500
ELEC17-9442443,ELECTRICAL,2017-11-13T00:00:00.000,300
ELEC16-9425391,ELECTRICAL,2016-12-16T00:00:00.000,1
ELEC18-9447300,ELECTRICAL,2018-02-12T00:00:00.000,2875
ELEC18-9448280,ELECTRICAL,2018-03-12T00:00:00.000,6000
ELEC18-9449282,ELECTRICAL,2018-04-06T00:00:00.000,5800
ELEC17-9434956,ELECTRICAL,2017-07-25T00:00:00.000,200
ELEC17-9432122,ELECTRICAL,2017-05-09T00:00:00.000,3000
ELEC17-9430214,ELECTRICAL,2017-04-18T00:00:00.000,2000
234033,ELECTRICAL,2016-03-30T00:00:00.000,1100
ELEC17-9434923,ELECTRICAL,2017-07-25T00:00:00.000,2500
ELEC17-9437113,ELECTRICAL,2017-08-21T00:00:00.000,1100
ELEC17-9437927,ELECTRICAL,2017-09-08T00:00:00.000,900
ELEC18-9450313,ELECTRICAL,2018-05-01T00:00:00.000,1500
ELEC16-9420400,ELECTRICAL,2016-08-09T00:00:00.000,2200
ELEC16-9425362,ELECTRICAL,2016-12-14T00:00:00.000,2500
ELEC18-9447075,ELECTRICAL,2018-02-05T00:00:00.000,250
ELEC16-9416570,ELECTRICAL,2016-04-25T00:00:00.000,75
ELEC16-9420002,ELECTRICAL,2016-07-27T00:00:00.000,400
ELEC16-9416519,ELECTRICAL,2016-04-22T00:00:00.000,800
ELEC17-9429549,ELECTRICAL,2017-03-30T00:00:00.000,2980
ELEC17-9435868,ELECTRICAL,2017-08-15T00:00:00.000,1
ELEC17-9428180,ELECTRICAL,2017-03-21T00:00:00.000,2000
ELEC18-9446408,ELECTRICAL,2018-01-11T00:00:00.000,2000
ELEC17-9431736,ELECTRICAL,2017-05-01T00:00:00.000,2400
ELEC18-9449038,ELECTRICAL,2018-03-29T00:00:00.000,1500
ELEC17-9427199,ELECTRICAL,2017-02-20T00:00:00.000,1500
ELEC17-9434559,ELECTRICAL,2017-07-14T00:00:00.000,1
ELEC18-9448378,ELECTRICAL,2018-03-13T00:00:00.000,500
ELEC16-9424642,ELECTRICAL,2016-11-23T00:00:00.000,500
ELEC18-9446456,ELECTRICAL,2018-01-16T00:00:00.000,500
ELEC17-9427708,ELECTRICAL,2017-03-05T00:00:00.000,800
ELEC17-9442644,ELECTRICAL,2017-11-15T00:00:00.000,1
ELEC17-9432520,ELECTRICAL,2017-05-22T00:00:00.000,1
ELEC17-9430145,ELECTRICAL,2017-04-17T00:00:00.000,1
ELEC18-9446988,ELECTRICAL,2018-02-01T00:00:00.000,5000
ELEC16-9416684,ELECTRICAL,2016-04-27T00:00:00.000,1000
ELEC17-9435640,ELECTRICAL,2017-08-08T00:00:00.000,300
ELEC16-9419542,ELECTRICAL,2016-07-14T00:00:00.000,1500
ELEC16-9418106,ELECTRICAL,2016-06-03T00:00:00.000,2100
ELEC17-9430018,ELECTRICAL,2017-04-12T00:00:00.000,1500
ELEC18-9449203,ELECTRICAL,2018-04-03T00:00:00.000,245
ELEC16-9417280,ELECTRICAL,2016-05-12T00:00:00.000,500
ELEC17-9441861,ELECTRICAL,2017-10-31T00:00:00.000,100
ELEC18-9448142,ELECTRICAL,2018-03-07T00:00:00.000,1
ELEC17-9427077,ELECTRICAL,2017-02-14T00:00:00.000,400
ELEC17-9432471,ELECTRICAL,2017-05-18T00:00:00.000,1400
ELEC18-9448653,ELECTRICAL,2018-03-21T00:00:00.000,1
ELEC17-9442376,ELECTRICAL,2017-11-07T00:00:00.000,1500
ELEC18-9447518,ELECTRICAL,2018-02-20T00:00:00.000,1000
ELEC16-9423544,ELECTRICAL,2016-11-16T00:00:00.000,200
ELEC18-9449680,ELECTRICAL,2018-04-17T00:00:00.000,1
ELEC16-9417852,ELECTRICAL,2016-05-26T00:00:00.000,3400
ELEC16-9425306,ELECTRICAL,2016-12-13T00:00:00.000,2000
ELEC17-9430186,ELECTRICAL,2017-04-18T00:00:00.000,2800
ELEC18-9448965,ELECTRICAL,2018-03-28T00:00:00.000,2500
ELEC17-9433186,ELECTRICAL,2017-06-07T00:00:00.000,1000
ELEC16-9425752,ELECTRICAL,2016-12-30T00:00:00.000,2200
ELEC16-9423611,ELECTRICAL,2016-10-28T00:00:00.000,2100
ELEC17-9426714,ELECTRICAL,2017-02-03T00:00:00.000,200
ELEC17-9444495,ELECTRICAL,2017-12-07T00:00:00.000,1500
ELEC16-9424550,ELECTRICAL,2016-11-21T00:00:00.000,500
ELEC16-9422955,ELECTRICAL,2016-10-12T00:00:00.000,2000
ELEC16-9422178,ELECTRICAL,2016-09-23T00:00:00.000,2000
ELEC17-9437267,ELECTRICAL,2017-08-23T00:00:00.000,4000
ELEC16-9419067,ELECTRICAL,2016-06-30T00:00:00.000,1
ELEC17-9426401,ELECTRICAL,2017-01-25T00:00:00.000,2600
ELEC17-9431665,ELECTRICAL,2017-05-01T00:00:00.000,11000
ELEC17-9427329,ELECTRICAL,2017-02-22T00:00:00.000,1500
ELEC16-9418515,ELECTRICAL,2016-06-16T00:00:00.000,6200
ELEC18-9446229,ELECTRICAL,2018-01-05T00:00:00.000,6000
ELEC17-9427880,ELECTRICAL,2017-03-09T00:00:00.000,250
ELEC16-9421375,ELECTRICAL,2016-09-02T00:00:00.000,1000
ELEC18-9446858,ELECTRICAL,2018-01-29T00:00:00.000,500
ELEC16-9424087,ELECTRICAL,2016-11-10T00:00:00.000,1700
ELEC17-9435446,ELECTRICAL,2017-08-03T00:00:00.000,1000
ELEC16-9418017,ELECTRICAL,2016-06-01T00:00:00.000,500
ELEC16-9419912,ELECTRICAL,2016-07-26T00:00:00.000,1
ELEC17-9426837,ELECTRICAL,2017-02-08T00:00:00.000,1000
ELEC16-9417330,ELECTRICAL,2016-05-13T00:00:00.000,1
